distance_km,year,onset_date,onset_doy
9.6,2019,2019-03-03,62
9.7,2019,2019-03-03,62
9.9,2019,2019-03-03,62
10.0,2019,2019-03-15,74
10.1,2019,2019-03-15,74
10.2,2019,2019-03-15,74
10.4,2019,2019-03-27,86
10.7,2019,2019-03-15,74
10.8,2019,2019-03-15,74
10.9,2019,2019-05-14,134
11.0,2019,2019-03-03,62
11.1,2019,2019-03-03,62
11.2,2019,2019-03-03,62
11.3,2019,2019-05-14,134
11.4,2019,2019-05-14,134
11.5,2019,2019-05-14,134
11.6,2019,2019-05-14,134
11.7,2019,2019-05-26,146
11.8,2019,2019-05-26,146
11.9,2019,2019-05-26,146
12.2,2019,2019-05-26,146
12.3,2019,2019-04-20,110
12.4,2019,2019-05-02,122
12.5,2019,2019-04-20,110
12.6,2019,2019-04-08,98
12.7,2019,2019-05-26,146
12.8,2019,2019-04-08,98
12.9,2019,2019-03-27,86
13.0,2019,2019-06-07,158
13.8,2019,2019-03-03,62
13.9,2019,2019-03-27,86
15.2,2019,2019-05-14,134
15.3,2019,2019-05-14,134
15.4,2019,2019-05-14,134
15.6,2019,2019-05-02,122
15.7,2019,2019-04-20,110
15.8,2019,2019-04-20,110
15.9,2019,2019-05-02,122
16.0,2019,2019-05-14,134
16.1,2019,2019-03-15,74
16.2,2019,2019-03-03,62
16.3,2019,2019-03-03,62
16.4,2019,2019-03-03,62
16.5,2019,2019-03-03,62
16.6,2019,2019-03-03,62
16.7,2019,2019-03-03,62
16.8,2019,2019-03-03,62
16.9,2019,2019-04-20,110
17.3,2019,2019-03-03,62
18.3,2019,2019-05-14,134
18.4,2019,2019-06-07,158
18.6,2019,2019-03-03,62
18.7,2019,2019-03-03,62
18.8,2019,2019-03-03,62
18.9,2019,2019-03-03,62
19.0,2019,2019-03-15,74
19.4,2019,2019-03-03,62
19.5,2019,2019-03-03,62
19.6,2019,2019-03-15,74
19.61,2019,2019-03-15,74
0.0,2020,2020-03-21,81
0.1,2020,2020-03-09,69
0.2,2020,2020-05-20,141
0.3,2020,2020-04-02,93
0.5,2020,2020-03-09,69
0.6,2020,2020-05-08,129
0.7,2020,2020-05-08,129
0.8,2020,2020-03-09,69
0.9,2020,2020-03-09,69
1.0,2020,2020-03-09,69
1.1,2020,2020-04-26,117
1.2,2020,2020-04-26,117
1.3,2020,2020-04-02,93
1.4,2020,2020-04-26,117
1.5,2020,2020-04-14,105
1.6,2020,2020-05-08,129
1.7,2020,2020-06-01,153
1.8,2020,2020-06-01,153
2.0,2020,2020-06-01,153
2.1,2020,2020-04-26,117
2.2,2020,2020-06-01,153
2.4,2020,2020-04-26,117
2.5,2020,2020-04-26,117
2.6,2020,2020-04-26,117
2.7,2020,2020-04-26,117
2.8,2020,2020-04-26,117
3.9,2020,2020-06-01,153
4.0,2020,2020-03-09,69
4.1,2020,2020-03-09,69
4.3,2020,2020-03-09,69
4.4,2020,2020-03-09,69
4.6,2020,2020-03-09,69
5.6,2020,2020-04-02,93
5.7,2020,2020-04-14,105
5.8,2020,2020-05-08,129
5.9,2020,2020-05-08,129
6.0,2020,2020-04-26,117
6.3,2020,2020-06-01,153
7.4,2020,2020-04-02,93
7.7,2020,2020-06-01,153
7.8,2020,2020-03-21,81
8.0,2020,2020-03-09,69
8.1,2020,2020-05-20,141
8.2,2020,2020-05-20,141
8.4,2020,2020-03-21,81
8.5,2020,2020-03-09,69
8.6,2020,2020-05-08,129
8.7,2020,2020-04-02,93
8.8,2020,2020-04-02,93
8.9,2020,2020-06-01,153
9.0,2020,2020-06-01,153
9.1,2020,2020-05-08,129
9.2,2020,2020-05-08,129
9.3,2020,2020-05-08,129
9.4,2020,2020-05-08,129
9.5,2020,2020-06-01,153
9.6,2020,2020-05-08,129
9.7,2020,2020-06-01,153
9.8,2020,2020-04-26,117
9.9,2020,2020-06-01,153
10.2,2020,2020-06-01,153
10.3,2020,2020-05-20,141
10.4,2020,2020-06-01,153
10.5,2020,2020-06-01,153
10.6,2020,2020-06-01,153
10.7,2020,2020-03-21,81
10.8,2020,2020-03-21,81
11.1,2020,2020-05-20,141
11.7,2020,2020-04-26,117
11.8,2020,2020-04-14,105
11.9,2020,2020-04-14,105
12.1,2020,2020-04-14,105
12.2,2020,2020-04-14,105
12.3,2020,2020-04-14,105
12.4,2020,2020-04-14,105
12.5,2020,2020-03-09,69
12.6,2020,2020-04-14,105
12.8,2020,2020-06-13,165
12.9,2020,2020-06-13,165
13.0,2020,2020-06-13,165
13.1,2020,2020-03-09,69
13.2,2020,2020-03-09,69
13.4,2020,2020-03-09,69
13.5,2020,2020-03-09,69
13.6,2020,2020-03-09,69
13.7,2020,2020-03-09,69
13.8,2020,2020-03-09,69
14.5,2020,2020-06-01,153
14.6,2020,2020-04-02,93
14.8,2020,2020-06-01,153
14.9,2020,2020-06-13,165
15.2,2020,2020-05-20,141
15.3,2020,2020-05-20,141
15.4,2020,2020-05-20,141
15.5,2020,2020-05-20,141
15.6,2020,2020-05-20,141
15.7,2020,2020-05-20,141
16.0,2020,2020-03-21,81
16.1,2020,2020-03-21,81
16.2,2020,2020-03-21,81
16.3,2020,2020-03-21,81
16.4,2020,2020-03-21,81
16.5,2020,2020-04-26,117
18.0,2020,2020-04-02,93
18.1,2020,2020-04-02,93
18.2,2020,2020-04-02,93
18.3,2020,2020-04-02,93
18.4,2020,2020-04-02,93
18.5,2020,2020-04-02,93
18.6,2020,2020-04-02,93
18.7,2020,2020-04-14,105
19.0,2020,2020-03-09,69
19.1,2020,2020-03-09,69
19.5,2020,2020-03-09,69
19.6,2020,2020-03-09,69
19.61,2020,2020-03-09,69
0.0,2021,2021-05-03,123
0.1,2021,2021-05-03,123
0.2,2021,2021-05-03,123
0.3,2021,2021-05-03,123
0.4,2021,2021-05-03,123
0.7,2021,2021-04-09,99
1.0,2021,2021-03-04,63
1.1,2021,2021-03-04,63
1.2,2021,2021-03-04,63
1.3,2021,2021-03-04,63
1.4,2021,2021-05-27,147
1.5,2021,2021-06-08,159
1.6,2021,2021-04-09,99
1.7,2021,2021-04-09,99
1.8,2021,2021-04-09,99
1.9,2021,2021-03-04,63
2.1,2021,2021-03-04,63
2.2,2021,2021-03-04,63
2.3,2021,2021-03-04,63
2.5,2021,2021-05-15,135
2.6,2021,2021-05-15,135
2.7,2021,2021-05-15,135
2.8,2021,2021-03-16,75
2.9,2021,2021-03-04,63
3.0,2021,2021-03-04,63
3.1,2021,2021-03-04,63
3.2,2021,2021-03-04,63
3.3,2021,2021-05-27,147
3.7,2021,2021-03-16,75
3.8,2021,2021-05-03,123
3.9,2021,2021-03-04,63
4.0,2021,2021-03-04,63
4.1,2021,2021-03-04,63
4.2,2021,2021-03-16,75
4.3,2021,2021-03-04,63
4.4,2021,2021-03-04,63
4.5,2021,2021-03-04,63
4.8,2021,2021-03-04,63
5.5,2021,2021-05-27,147
6.0,2021,2021-03-16,75
6.4,2021,2021-03-04,63
6.7,2021,2021-03-04,63
6.8,2021,2021-03-04,63
6.9,2021,2021-03-04,63
7.0,2021,2021-03-28,87
7.1,2021,2021-03-04,63
7.2,2021,2021-03-04,63
7.4,2021,2021-05-27,147
7.6,2021,2021-03-16,75
7.7,2021,2021-03-16,75
7.8,2021,2021-03-04,63
7.9,2021,2021-03-04,63
8.0,2021,2021-03-04,63
8.1,2021,2021-03-04,63
8.5,2021,2021-04-21,111
8.7,2021,2021-03-04,63
9.2,2021,2021-04-09,99
9.3,2021,2021-04-09,99
9.4,2021,2021-04-09,99
9.7,2021,2021-04-09,99
9.8,2021,2021-04-09,99
10.1,2021,2021-04-09,99
10.2,2021,2021-04-09,99
10.3,2021,2021-04-21,111
10.4,2021,2021-04-21,111
10.5,2021,2021-04-09,99
10.6,2021,2021-04-21,111
10.7,2021,2021-04-21,111
10.8,2021,2021-04-21,111
10.9,2021,2021-03-16,75
11.0,2021,2021-03-16,75
11.1,2021,2021-04-21,111
11.2,2021,2021-03-28,87
11.7,2021,2021-05-15,135
11.8,2021,2021-05-15,135
11.9,2021,2021-05-15,135
12.0,2021,2021-06-08,159
12.1,2021,2021-03-28,87
12.2,2021,2021-03-28,87
12.3,2021,2021-05-15,135
12.4,2021,2021-05-03,123
12.5,2021,2021-04-21,111
12.6,2021,2021-04-21,111
12.7,2021,2021-05-27,147
14.0,2021,2021-05-15,135
14.5,2021,2021-05-27,147
14.6,2021,2021-04-09,99
14.7,2021,2021-04-09,99
14.8,2021,2021-04-09,99
15.7,2021,2021-06-08,159
15.8,2021,2021-06-08,159
16.0,2021,2021-04-09,99
16.1,2021,2021-04-21,111
17.1,2021,2021-03-04,63
17.2,2021,2021-03-04,63
17.3,2021,2021-03-28,87
17.4,2021,2021-04-09,99
18.5,2021,2021-03-04,63
18.6,2021,2021-03-04,63
18.7,2021,2021-03-04,63
18.8,2021,2021-05-03,123
18.9,2021,2021-05-27,147
19.6,2021,2021-03-04,63
19.61,2021,2021-03-04,63
0.0,2022,2022-05-22,142
0.2,2022,2022-04-04,94
0.3,2022,2022-05-22,142
0.4,2022,2022-03-23,82
0.5,2022,2022-03-11,70
0.7,2022,2022-04-04,94
0.8,2022,2022-04-04,94
0.9,2022,2022-06-03,154
1.0,2022,2022-04-28,118
1.1,2022,2022-04-28,118
1.2,2022,2022-06-15,166
1.6,2022,2022-06-15,166
1.9,2022,2022-04-28,118
2.0,2022,2022-04-16,106
2.1,2022,2022-04-16,106
2.2,2022,2022-04-28,118
2.3,2022,2022-04-28,118
3.0,2022,2022-06-15,166
3.2,2022,2022-06-15,166
3.7,2022,2022-06-03,154
3.8,2022,2022-04-16,106
4.1,2022,2022-05-22,142
5.6,2022,2022-04-28,118
5.9,2022,2022-06-15,166
6.0,2022,2022-06-15,166
6.1,2022,2022-05-10,130
6.2,2022,2022-05-10,130
6.4,2022,2022-03-23,82
6.6,2022,2022-06-03,154
6.7,2022,2022-04-28,118
7.3,2022,2022-05-10,130
7.4,2022,2022-03-11,70
7.5,2022,2022-03-23,82
7.6,2022,2022-04-28,118
7.8,2022,2022-04-04,94
7.9,2022,2022-03-11,70
8.0,2022,2022-06-15,166
8.4,2022,2022-04-16,106
8.5,2022,2022-04-16,106
8.6,2022,2022-05-22,142
8.7,2022,2022-05-22,142
8.8,2022,2022-03-23,82
8.9,2022,2022-03-23,82
9.0,2022,2022-03-23,82
9.1,2022,2022-03-23,82
9.2,2022,2022-03-23,82
9.3,2022,2022-03-23,82
9.4,2022,2022-03-23,82
9.5,2022,2022-04-04,94
9.6,2022,2022-04-04,94
9.7,2022,2022-04-04,94
9.8,2022,2022-04-04,94
9.9,2022,2022-04-04,94
10.0,2022,2022-04-04,94
10.1,2022,2022-04-16,106
10.2,2022,2022-04-28,118
10.3,2022,2022-04-16,106
10.4,2022,2022-04-16,106
10.5,2022,2022-04-16,106
10.7,2022,2022-04-16,106
11.2,2022,2022-06-03,154
11.3,2022,2022-05-22,142
11.4,2022,2022-05-10,130
11.5,2022,2022-05-22,142
11.6,2022,2022-04-04,94
11.7,2022,2022-04-04,94
11.8,2022,2022-04-04,94
11.9,2022,2022-04-04,94
12.0,2022,2022-04-04,94
12.1,2022,2022-04-04,94
12.2,2022,2022-04-04,94
12.3,2022,2022-05-10,130
12.4,2022,2022-04-04,94
12.5,2022,2022-03-23,82
12.6,2022,2022-03-23,82
12.7,2022,2022-03-23,82
12.8,2022,2022-03-11,70
12.9,2022,2022-03-11,70
13.0,2022,2022-03-11,70
13.1,2022,2022-03-11,70
13.2,2022,2022-04-28,118
13.3,2022,2022-04-16,106
13.4,2022,2022-03-11,70
13.5,2022,2022-04-16,106
13.6,2022,2022-03-23,82
13.7,2022,2022-03-11,70
13.8,2022,2022-06-03,154
13.9,2022,2022-06-03,154
14.0,2022,2022-05-22,142
14.1,2022,2022-06-03,154
14.2,2022,2022-04-04,94
14.3,2022,2022-04-04,94
14.5,2022,2022-04-28,118
14.6,2022,2022-04-28,118
14.7,2022,2022-03-11,70
14.8,2022,2022-06-03,154
15.3,2022,2022-04-28,118
15.4,2022,2022-04-28,118
15.5,2022,2022-04-28,118
15.6,2022,2022-05-10,130
15.7,2022,2022-05-22,142
15.8,2022,2022-05-22,142
15.9,2022,2022-05-22,142
16.0,2022,2022-03-11,70
16.1,2022,2022-05-10,130
16.2,2022,2022-05-10,130
16.3,2022,2022-05-22,142
17.2,2022,2022-06-03,154
17.3,2022,2022-04-04,94
17.4,2022,2022-06-03,154
17.5,2022,2022-04-04,94
17.6,2022,2022-05-22,142
17.7,2022,2022-04-16,106
17.8,2022,2022-06-15,166
17.9,2022,2022-06-15,166
18.0,2022,2022-06-15,166
18.1,2022,2022-06-15,166
18.2,2022,2022-03-11,70
18.3,2022,2022-03-11,70
18.4,2022,2022-03-11,70
18.5,2022,2022-04-16,106
18.6,2022,2022-04-16,106
18.7,2022,2022-04-16,106
18.8,2022,2022-04-16,106
18.9,2022,2022-04-16,106
19.0,2022,2022-04-16,106
19.1,2022,2022-04-16,106
19.2,2022,2022-03-11,70
19.6,2022,2022-06-03,154
19.61,2022,2022-06-03,154
0.0,2023,2023-04-11,101
0.1,2023,2023-04-11,101
0.2,2023,2023-03-06,65
0.3,2023,2023-03-06,65
0.4,2023,2023-03-18,77
0.5,2023,2023-03-06,65
0.6,2023,2023-04-11,101
0.7,2023,2023-03-06,65
0.8,2023,2023-03-06,65
1.0,2023,2023-03-06,65
1.1,2023,2023-03-06,65
1.2,2023,2023-03-06,65
1.5,2023,2023-03-18,77
1.6,2023,2023-03-18,77
1.7,2023,2023-03-18,77
1.8,2023,2023-03-06,65
1.9,2023,2023-03-06,65
2.0,2023,2023-05-29,149
2.1,2023,2023-03-30,89
2.2,2023,2023-03-06,65
2.3,2023,2023-03-06,65
2.4,2023,2023-05-29,149
2.5,2023,2023-03-06,65
2.6,2023,2023-03-06,65
2.7,2023,2023-03-06,65
3.6,2023,2023-03-06,65
3.7,2023,2023-03-06,65
3.8,2023,2023-03-06,65
3.9,2023,2023-03-06,65
4.0,2023,2023-03-06,65
4.1,2023,2023-03-18,77
4.2,2023,2023-03-18,77
4.3,2023,2023-03-06,65
4.4,2023,2023-03-06,65
4.5,2023,2023-03-06,65
5.5,2023,2023-05-29,149
5.6,2023,2023-03-30,89
5.7,2023,2023-03-06,65
5.8,2023,2023-03-30,89
6.2,2023,2023-03-30,89
7.2,2023,2023-03-30,89
7.4,2023,2023-03-30,89
7.5,2023,2023-03-30,89
7.6,2023,2023-03-30,89
7.9,2023,2023-03-06,65
8.0,2023,2023-03-06,65
8.1,2023,2023-03-06,65
8.2,2023,2023-03-06,65
8.3,2023,2023-05-05,125
8.4,2023,2023-03-06,65
8.5,2023,2023-03-06,65
8.6,2023,2023-03-06,65
8.7,2023,2023-05-05,125
8.8,2023,2023-05-05,125
8.9,2023,2023-03-30,89
9.0,2023,2023-03-30,89
9.1,2023,2023-05-29,149
10.0,2023,2023-06-10,161
10.6,2023,2023-05-29,149
10.7,2023,2023-05-29,149
10.8,2023,2023-05-29,149
10.9,2023,2023-05-29,149
11.2,2023,2023-05-17,137
11.7,2023,2023-03-18,77
12.8,2023,2023-03-30,89
12.9,2023,2023-05-29,149
13.6,2023,2023-06-10,161
13.7,2023,2023-06-10,161
13.8,2023,2023-06-10,161
13.9,2023,2023-04-23,113
14.0,2023,2023-04-23,113
14.1,2023,2023-05-29,149
14.2,2023,2023-05-29,149
14.3,2023,2023-05-05,125
14.4,2023,2023-03-06,65
14.5,2023,2023-03-06,65
14.6,2023,2023-04-11,101
14.7,2023,2023-05-17,137
14.8,2023,2023-05-17,137
15.0,2023,2023-05-17,137
15.1,2023,2023-05-17,137
15.2,2023,2023-06-10,161
16.5,2023,2023-06-10,161
16.7,2023,2023-05-17,137
17.6,2023,2023-03-06,65
18.1,2023,2023-03-06,65
18.2,2023,2023-03-06,65
18.3,2023,2023-03-06,65
18.4,2023,2023-03-06,65
18.5,2023,2023-03-06,65
0.1,2024,2024-03-24,84
0.2,2024,2024-04-05,96
0.3,2024,2024-02-29,60
0.4,2024,2024-02-29,60
0.6,2024,2024-02-29,60
0.7,2024,2024-02-29,60
0.8,2024,2024-02-29,60
0.9,2024,2024-03-24,84
1.0,2024,2024-04-17,108
4.0,2024,2024-04-05,96
4.1,2024,2024-04-05,96
5.7,2024,2024-04-05,96
5.8,2024,2024-04-05,96
5.9,2024,2024-04-05,96
6.1,2024,2024-04-05,96
6.2,2024,2024-03-12,72
6.3,2024,2024-03-12,72
6.4,2024,2024-03-12,72
6.5,2024,2024-03-12,72
7.2,2024,2024-04-17,108
7.3,2024,2024-02-29,60
7.4,2024,2024-02-29,60
7.6,2024,2024-04-05,96
7.7,2024,2024-04-05,96
7.8,2024,2024-04-17,108
8.3,2024,2024-02-29,60
8.7,2024,2024-03-12,72
8.8,2024,2024-03-12,72
8.9,2024,2024-03-12,72
9.0,2024,2024-03-12,72
9.1,2024,2024-04-05,96
9.8,2024,2024-04-17,108
10.9,2024,2024-03-24,84
11.0,2024,2024-03-24,84
11.1,2024,2024-03-24,84
11.2,2024,2024-03-24,84
11.3,2024,2024-03-12,72
11.4,2024,2024-03-12,72
11.5,2024,2024-03-12,72
11.6,2024,2024-03-12,72
11.7,2024,2024-03-12,72
11.8,2024,2024-03-12,72
11.9,2024,2024-03-12,72
12.0,2024,2024-02-29,60
12.1,2024,2024-03-12,72
12.2,2024,2024-03-12,72
12.3,2024,2024-04-29,120
12.4,2024,2024-04-29,120
12.5,2024,2024-04-29,120
12.6,2024,2024-04-29,120
12.7,2024,2024-03-12,72
12.8,2024,2024-03-12,72
12.9,2024,2024-04-17,108
13.0,2024,2024-04-17,108
13.1,2024,2024-04-17,108
13.2,2024,2024-04-29,120
13.3,2024,2024-04-29,120
13.4,2024,2024-04-29,120
13.5,2024,2024-04-29,120
13.6,2024,2024-04-29,120
13.7,2024,2024-03-24,84
13.8,2024,2024-04-29,120
13.9,2024,2024-03-24,84
14.0,2024,2024-05-11,132
14.3,2024,2024-04-05,96
14.4,2024,2024-05-23,144
14.5,2024,2024-05-23,144
14.6,2024,2024-03-12,72
14.7,2024,2024-02-29,60
14.8,2024,2024-02-29,60
14.9,2024,2024-02-29,60
15.0,2024,2024-02-29,60
15.1,2024,2024-02-29,60
15.2,2024,2024-02-29,60
15.3,2024,2024-05-11,132
15.4,2024,2024-05-23,144
15.5,2024,2024-05-23,144
15.9,2024,2024-04-05,96
16.0,2024,2024-03-24,84
16.1,2024,2024-03-24,84
16.2,2024,2024-03-24,84
16.7,2024,2024-02-29,60
16.8,2024,2024-02-29,60
16.9,2024,2024-02-29,60
17.0,2024,2024-02-29,60
17.1,2024,2024-02-29,60
17.2,2024,2024-02-29,60
17.3,2024,2024-02-29,60
17.4,2024,2024-03-24,84
17.5,2024,2024-02-29,60
17.6,2024,2024-02-29,60
17.7,2024,2024-02-29,60
17.8,2024,2024-02-29,60
17.9,2024,2024-03-24,84
18.1,2024,2024-04-29,120
18.2,2024,2024-03-24,84
