distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
19.4,122.5,110.75,134.25,99,146,2,True
19.5,112.0,98.5,124.5,87,139,3,True
19.6,146.0,146.0,146.0,146,146,1,True
19.7,146.0,146.0,146.0,146,146,1,True
19.8,146.0,146.0,146.0,146,146,1,True
19.9,149.5,147.75,151.25,146,153,2,True
20.0,62.0,62.0,62.0,62,62,1,True
20.1,96.66666666666667,84.0,113.5,63,122,3,True
20.2,96.66666666666667,84.0,113.5,63,122,3,True
20.3,122.0,122.0,122.0,122,122,1,True
20.4,93.66666666666667,79.5,110.5,60,122,3,True
20.5,92.5,77.75,107.25,63,122,2,True
20.6,62.0,62.0,62.0,62,62,1,True
20.7,62.0,62.0,62.0,62,62,1,True
20.8,63.0,63.0,63.0,63,63,1,True
20.9,63.0,63.0,63.0,63,63,1,True
21.1,125.0,125.0,125.0,125,125,1,True
21.2,125.0,125.0,125.0,125,125,1,True
21.3,121.0,119.0,123.0,117,125,2,True
21.6,150.5,142.75,158.25,135,166,2,True
21.7,93.0,93.0,93.0,93,93,1,True
21.8,82.5,77.25,87.75,72,93,2,True
21.9,82.5,77.25,87.75,72,93,2,True
22.0,88.5,78.75,98.25,69,108,2,True
22.1,100.0,72.0,118.5,63,156,3,True
22.2,79.5,71.25,87.75,63,96,2,True
22.3,63.0,63.0,63.0,63,63,1,True
